CMTE_ID,Leadership Pacs,Sponsor Name,PAC Name,Committee Designation,AMNDT_IND,RPT_TP,TRANSACTION_PGI,IMAGE_NUM,TRANSACTION_TP,ENTITY_TP,NAME,CITY,STATE,ZIP_CODE,EMPLOYER,OCCUPATION,TRANSACTION_DT,TRANSACTION_AMT,OTHER_ID,CAND_ID,Candidate Name,TRAN_ID,FILE_NUM,MEMO_CD,MEMO_TEXT,SUB_ID
C00121368,#N/A,#N/A,EXXON MOBIL CORPORATION POLITICAL ACTION COMMITTEE (EXXONMOBIL PAC),B,N,M6,P2026,2.02606E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,5292026,2500,C00942060,S6MT00295,"ALME, KURT",7223945,1983883,,CONTRIBUTIONS TO FEDERAL CANDIDATES,4.07012E+18
C00010470,#N/A,#N/A,UNION PACIFIC CORP. FUND FOR EFFECTIVE GOVERNMENT,B,N,M6,P2026,2.02606E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,5292026,2000,C00942060,S6MT00295,"ALME, KURT",B924772,1984200,,,4.07012E+18
C00016683,#N/A,#N/A,PFIZER INC. PAC,B,N,M7,G2026,2.02607E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,6162026,2500,C00942060,S6MT00295,"ALME, KURT",726F27D1BFC71036A55,1999045,,,4.07292E+18
C00525055,#N/A,#N/A,"TRANSCANADA USA SERVICES, INC. PAC (TC PAC)",B,N,M6,P2026,2.02606E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,5182026,5000,C00942060,S6MT00295,"ALME, KURT",19676169,1983064,,CONTRIBUTION,4.06292E+18
C00170258,#N/A,#N/A,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES PAC,B,N,M7,G2026,2.02607E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,6182026,2000,C00942060,S6MT00295,"ALME, KURT",B88B0D04BD1524C0FA08,1998980,,,4.07292E+18
C00166348,#N/A,#N/A,SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE POLITICAL ACTION COMMITTEE,U,N,M6,P2026,2.02606E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,5132026,5000,C00942060,S6MT00295,"ALME, KURT",SB23.34755,1982228,,,4.06242E+18
C00692327,#N/A,#N/A,LETS GET TO WORK PAC,U,N,M7,G2026,2.02607E+17,24K,CCM,ALME FOR SENATE,WASHINGTON,DC,20003,,,6082026,5000,C00942060,S6MT00295,"ALME, KURT",SB23.5,1998181,,,4.07292E+18
C00040998,#N/A,#N/A,NATIONAL AUTOMOBILE DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE,B,N,M4,P2026,2.02604E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,3242026,5000,C00942060,S6MT00295,"ALME, KURT",32300732,1968774,,,4.05262E+18
C00089136,#N/A,#N/A,"ALTRIA GROUP,  INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)",B,N,M4,P2026,2.02604E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,3182026,5000,C00942060,S6MT00295,"ALME, KURT",BCEDE304055984AE7850,1968797,,,4.05262E+18
C00299750,#N/A,#N/A,TDS TELECOMMUNICATIONS CORPORATION PAC,B,N,M4,P2026,2.02604E+17,24K,CCM,ALME FOR SENATE,HELENA,MT,59601,,,3192026,2500,C00942060,S6MT00295,"ALME, KURT",B920023,1969402,,,4.06012E+18
C00411116,#N/A,#N/A,SPACE EXPLORATION TECHNOLOGIES CORP. PAC,B,N,M4,P2026,2.02604E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,3262026,2500,C00942060,S6MT00295,"ALME, KURT",B90B7A996B65F44A49B0,1970287,,,4.05282E+18
C00004812,#N/A,#N/A,MORTGAGE BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE (MORPAC),B,N,M7,G2026,2.02607E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,6262026,2500,C00942060,S6MT00295,"ALME, KURT",B749C7178EA5F4A34B4F,2000767,,,4.08022E+18
C00236489,#N/A,#N/A,"KOCH, INC. POLITICAL ACTION COMMITTEE (KOCHPAC)",B,N,M4,P2026,2.02604E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,3262026,2500,C00942060,S6MT00295,"ALME, KURT",E0245CCF4C9667C4399,1969433,,,4.06022E+18
C00170258,#N/A,#N/A,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES PAC,B,N,M4,P2026,2.02604E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,3302026,1000,C00942060,S6MT00295,"ALME, KURT",B2F4D8FC076B842D4A05,1969598,,,4.06022E+18
C00199711,#N/A,#N/A,HEALTH CARE SERVICE CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,B,N,M7,G2026,2.02607E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,6152026,5000,C00942060,S6MT00295,"ALME, KURT",BA00F8DAFB67B4715B5F,2000534,,,4.07302E+18
C00083535,#N/A,#N/A,DUKE ENERGY CORPORATION EMPLOYEE POLITICAL ACTION COMMITTEE (DUKEPAC),B,N,M7,G2026,2.02607E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,6242026,2000,C00942060,S6MT00295,"ALME, KURT",B729539DFECEA47A8B0B,1999923,,,4.08012E+18
C00570226,#N/A,#N/A,SEAL PAC SUPPORTING ELECTING AMERICAN LEADERS PAC,U,N,M4,P2026,2.02604E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,3192026,5000,C00942060,S6MT00295,"ALME, KURT",B2D659181748B440AA8E,1970175,,,4.05272E+18
C00149104,#N/A,#N/A,CHS INC. POLITICAL ACTION COMMITTEE,B,N,M7,G2026,2.02607E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,6152026,2500,C00942060,S6MT00295,"ALME, KURT",ED3DABE6E5975E682DF,1999957,,,4.08012E+18
C00126763,#N/A,#N/A,NATIONAL ASSOCIATION OF CONVENIENCE STORES POLITICAL ACTION COMMITTEE,B,N,M4,P2026,2.02604E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,3302026,5000,C00942060,S6MT00295,"ALME, KURT",D754463D78BFC89594B,1969895,,,4.05292E+18
C00000729,#N/A,#N/A,AMERICAN DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE,B,A,M4,P2026,2.02607E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,3302026,5000,C00942060,S6MT00295,"ALME, KURT",20260890202176,2000197,,,4.07312E+18
C00792127,#N/A,#N/A,FAIR ISAAC CORPORATION POLITICAL ACTION COMMITTEE (FICO PAC),B,N,M5,P2026,2.02605E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,4062026,5000,C00942060,S6MT00295,"ALME, KURT",B921185,1976183,,,4.06122E+18
C00186064,#N/A,#N/A,"FEDERAL BIPARTISAN VOLUNTARY PUBLIC AFFAIRS COMMITTEE OF THE PNC FINANCIAL SERVICES GROUP, INC. (PNC",B,N,M4,P2026,2.02604E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,3312026,5000,C00942060,S6MT00295,"ALME, KURT",BF3AE582539C04C43BC4,1969868,,,4.06012E+18
C00104802,#N/A,#N/A,DELTA AIR LINES PAC,B,N,M4,P2026,2.02604E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,3262026,5000,C00942060,S6MT00295,"ALME, KURT",BA9C910C7E45E4958A0A,1970147,,,4.05292E+18
C00042002,#N/A,#N/A,REYNOLDS AMERICAN INC. POLITICAL ACTION COMMITTEE; RAI PAC,B,N,M4,P2026,2.02604E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,3252026,5000,C00942060,S6MT00295,"ALME, KURT",B6C0FBC08D8CC42979A9,1969373,,,4.06022E+18
C00215384,#N/A,#N/A,ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE,B,N,M8,G2026,2.02608E+17,24K,CCM,ALME FOR SENATE,WASHINGTON,DC,20003,,,7312026,2000,C00942060,S6MT00295,"ALME, KURT",B929621,2005939,,,4.08212E+18
C00347955,#N/A,#N/A,"LIFEPOINT HEALTH PAC - THE PAC OF LIFEPOINT CORPORATE SERVICES, GENERAL PARTNERSHIP (LCSGP) AND FACILITIES WHICH ARE SUBSIDIARIES OF LIFEPOINT HEALTH (COLLECTIVELY LIFEPOINT)",B,N,M8,G2026,2.02608E+17,24K,CCM,ALME FOR SENATE,ALEXANDRIA,VA,22314,,,7012026,3500,C00942060,S6MT00295,"ALME, KURT",B927572,2005598,,,4.08212E+18
C00227744,#N/A,#N/A,ERNST & YOUNG POLITICAL ACTION COMMITTEE,B,A,M6,P2026,2.02608E+17,24K,CCM,ALME FOR SENATE,WASHINGTON,DC,20003,,,5122026,5000,C00942060,S6MT00295,"ALME, KURT",28178579,2008468,,DIRECT CONTRIBUTION,4.08202E+18
C00041038,#N/A,#N/A,AVISTA EMPLOYEES FOR EFFECTIVE GOVERNMENT,U,N,M7,P2026,2.02607E+17,24K,CAN,"ALME, KURT",BOZEMAN,MT,59719,,,6162026,3000,C00942060,S6MT00295,"ALME, KURT",SB23.7563,1989379,,,4.07172E+18
C00927871,#N/A,#N/A,DEFENSE OF FREEDOM,B,A,Q1,P2026,2.02606E+17,24K,CCM,CHRISTI JACOBSEN FOR CONGRESS,HELENA,MT,596240485,,,3312026,3500,C00941583,H6MT01160,"JACOBSEN, CHRISTI",B61E74563DB52457AAD8,1986383,,,4.07132E+18
C00081414,#N/A,#N/A,"AMERICAN SUGAR CANE LEAGUE OF USA, INC PAC",U,N,M4,P2026,2.02604E+17,24K,CAN,"DOWNING, TROY",HELENA,MT,59624,,,3182026,3000,C00855288,H4MT02098,"DOWNING, TROY",SB23.7982,1970156,,,4.05292E+18
C00527663,#N/A,#N/A,MONTPAC-MONTANA MEDICAL ASSOCIATION (MMA),U,N,Q2,P2026,2.02607E+17,24K,CAN,"EISENHAUER, MICHAEL D. DR.",GREAT FALLS,MT,59405,,,5122026,250,C00930750,H6MT02168,"EISENHAUER, MICHAEL D. DR.",SB23.6371,1988314,,,4.07142E+18
C00778159,#N/A,#N/A,COMMANDER ZINKE LEADERSHIP FUND,D,N,Q1,P2026,2.02604E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,599012142,,,3032026,2000,C00941575,H6MT01152,"FLINT, AARON",B230C59C99985465EB9C,1964549,,,4.04272E+18
C00778159,#N/A,#N/A,COMMANDER ZINKE LEADERSHIP FUND,D,N,Q1,G2026,2.02604E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,599012142,,,3032026,2000,C00941575,H6MT01152,"FLINT, AARON",BCCC7B15EE8A14337932,1964549,,,4.04272E+18
C00818542,#N/A,#N/A,FIELD OF DREAMS PAC,U,N,Q1,P2026,2.02604E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,3262026,5000,C00941575,H6MT01152,"FLINT, AARON",SB23.4603,1961536,,,4.04282E+18
C00698092,#N/A,#N/A,LET'S ALL KEEP ELECTING REPUBLICANS PAC,U,N,Q1,P2026,2.02604E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,599012142,,,3182026,2000,C00941575,H6MT01152,"FLINT, AARON",B371156582D2E4D8A957,1959046,,,4.04092E+18
C00845099,#N/A,#N/A,SEND IN THE SEAL PAC,U,N,Q1,P2026,2.02604E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,3042026,5000,C00941575,H6MT01152,"FLINT, AARON",SB23.I725,1965065,,,4.05052E+18
C00845099,#N/A,#N/A,SEND IN THE SEAL PAC,U,N,Q1,G2026,2.02604E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,3042026,5000,C00941575,H6MT01152,"FLINT, AARON",SB23.I726,1965065,,,4.05052E+18
C00524314,#N/A,#N/A,AMERICA'S FIRST PAC,U,N,Q1,P2026,2.02604E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,3172026,2500,C00941575,H6MT01152,"FLINT, AARON",SB23.I24094,1965680,,,4.05042E+18
C00832006,#N/A,#N/A,ULTRAGENYX PHARMACEUTICAL INC. POLITICAL ACTION COMMITTEE (AKA ULTRAGENYX PAC),U,N,12P,P2026,2.02607E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,5052026,1500,C00941575,H6MT01152,"FLINT, AARON",EB116,1996994,,,4.07232E+18
C00493221,#N/A,#N/A,THE GUARDIAN FUND,J,N,Q2,G2026,2.02607E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,599012142,,,6262026,5000,C00941575,H6MT01152,"FLINT, AARON",B9EB7C60745F14401921,1993488,,,4.07222E+18
C00089458,#N/A,#N/A,"NATIONAL STONE, SAND & GRAVEL ASSOCIATION ROCKPAC",B,N,M7,G2026,2.02607E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,6242026,1000,C00941575,H6MT01152,"FLINT, AARON",52403823,2000163,,,4.07312E+18
C00755454,#N/A,#N/A,"US ENERGY PAC (THE PAC OF AMERICAN EXPLORATION & PRODUCTION COUNCIL, INC.)",U,N,M7,G2026,2.02607E+17,24K,PAC,FLINT FOR MONTANA,KALISPELL,MT,59901,,,6102026,2500,C00941575,H6MT01152,"FLINT, AARON",SB23.I34499,2000290,,,4.07312E+18
C00361758,#N/A,#N/A,"T-MOBILE US, INC.  POLITICAL ACTION COMMITTEE (T-PAC)",B,N,M5,P2026,2.02605E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,599012142,,,4282026,2000,C00941575,H6MT01152,"FLINT, AARON",D8D8ED20C6EB9B051AA,1977199,,,4.06172E+18
C00411116,#N/A,#N/A,SPACE EXPLORATION TECHNOLOGIES CORP. PAC,B,N,M7,G2026,2.02607E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,6252026,5000,C00941575,H6MT01152,"FLINT, AARON",B0AC1074B916E4A01B88,2000474,,,4.07302E+18
C00411116,#N/A,#N/A,SPACE EXPLORATION TECHNOLOGIES CORP. PAC,B,N,M7,P2026,2.02607E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,6252026,5000,C00941575,H6MT01152,"FLINT, AARON",B96A6C3C0BFA849ECA8A,2000474,,,4.07302E+18
C00167684,#N/A,#N/A,AMERICAN SUGARBEET GROWERS ASSOCIATION PAC,U,N,Q2,P2026,2.02607E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,5042026,1000,C00941575,H6MT01152,"FLINT, AARON",SB23.9508,1989017,,,4.07152E+18
C00103903,#N/A,#N/A,"HDR, INC. EMPLOYEE OWNERS PAC",B,N,M7,G2026,2.02607E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,6022026,1000,C00941575,H6MT01152,"FLINT, AARON",BE4B217D075154047AA8,1999850,,,4.08012E+18
C00485540,#N/A,#N/A,LEADERSHIP FOR AMERICA TODAY TOMORROW AND ALWAYS PAC,U,N,M5,P2026,2.02605E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,4302026,3000,C00941575,H6MT01152,"FLINT, AARON",SB23.5861,1977163,,,4.06172E+18
C00126763,#N/A,#N/A,NATIONAL ASSOCIATION OF CONVENIENCE STORES POLITICAL ACTION COMMITTEE,B,N,M5,P2026,2.02605E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,599012142,,,4302026,5000,C00941575,H6MT01152,"FLINT, AARON",8CAAC9359BD4B8B003B,1977078,,,4.06172E+18
C00823500,#N/A,#N/A,SECURING THE REPUBLIC FOR OUR NEXT GENERATION,U,N,12P,P2026,2.02605E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,5072026,1000,C00941575,H6MT01152,"FLINT, AARON",SB23.I9084,1978313,,,4.06172E+18
C00726729,#N/A,#N/A,BOOTS ON THE GROUND - FEDERAL,U,N,12P,G2026,2.02607E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,6172026,2000,C00941575,H6MT01152,"FLINT, AARON",SB23.1154833,1989561,,,4.07162E+18
C00028787,#N/A,#N/A,NATIONAL CATTLEMEN'S BEEF ASSOCIATION POLITICAL ACTION COMMITTEE (NCBA-PAC),B,N,M5,P2026,2.02605E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,4282026,5000,C00941575,H6MT01152,"FLINT, AARON",12337609,1972841,,,4.05062E+18
C00333427,#N/A,#N/A,GW PAC,U,N,M6,G2026,2.02606E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,5252026,2000,C00941575,H6MT01152,"FLINT, AARON",SB23.I22278,1984609,,,4.07122E+18
C00123612,#N/A,#N/A,TEXTRON INC. POLITICAL ACTION COMMITTEE,B,N,Q2,G2026,2.02607E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,6172026,1000,C00941575,H6MT01152,"FLINT, AARON",52397581,1989871,,011 - POLITICAL CONTRIBUTION,4.07172E+18
C00938399,#N/A,#N/A,THE MAJORITY,U,N,M6,P2026,2.02606E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,5152026,1000,C00941575,H6MT01152,"FLINT, AARON",SB23.I19,1985636,,,4.07122E+18
C00480863,#N/A,#N/A,"NATIONAL SHOOTING SPORTS FOUNDATION, INC. POLITICAL ACTION COMMITTEE (NSSF PAC)",B,N,M7,G2026,2.02607E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,599012142,,,6162026,1000,C00941575,H6MT01152,"FLINT, AARON",576CB89D2EDD62D3F00,1999321,,,4.07302E+18
C00004473,#N/A,#N/A,NATIONAL TELECOMMUNICATIONS COOPERATIVE ASSOCIATION RURAL BROADBAND PAC,B,N,M6,P2026,2.02606E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,5262026,2500,C00941575,H6MT01152,"FLINT, AARON",52352358,1983430,,,4.06302E+18
C00236489,#N/A,#N/A,"KOCH, INC. POLITICAL ACTION COMMITTEE (KOCHPAC)",B,N,M6,P2026,2.02606E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,599012142,,,5262026,2500,C00941575,H6MT01152,"FLINT, AARON",46412FAE4A3F60A5B88,1985249,,,4.07082E+18
C00165159,#N/A,#N/A,REPUBLICAN MAINSTREET PARTNERSHIP PAC,U,A,M4,P2026,2.02606E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,3192026,5000,C00941575,H6MT01152,"FLINT, AARON",SB23.134974,1983456,,,4.06302E+18
C00412098,#N/A,#N/A,ASSOCIATION OF KENTUCKY FRIED CHICKEN FRANCHISEES INC PAC,U,N,M6,P2026,2.02606E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,5192026,2500,C00941575,H6MT01152,"FLINT, AARON",EB9758,1984009,,,4.06172E+18
C00816389,#N/A,#N/A,ELECTING REPUBLICANS INDIANA PAC,U,N,Q2,P2026,2.02607E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,599012142,,,4282026,1500,C00941575,H6MT01152,"FLINT, AARON",B63A22A82CFBB4ECCBB7,1996021,,,4.07252E+18
C00113811,#N/A,#N/A,NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION POLITICAL ACTION COMMITTEE,B,N,M4,P2026,2.02604E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,3312026,5000,C00941575,H6MT01152,"FLINT, AARON",B59CDE0CFDB474E4291C,1970280,,,4.05282E+18
C00236489,#N/A,#N/A,"KOCH, INC. POLITICAL ACTION COMMITTEE (KOCHPAC)",B,N,M4,P2026,2.02604E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,599012142,,,3262026,2500,C00941575,H6MT01152,"FLINT, AARON",E0B3E9FDC324C58BA5A,1969433,,,4.06022E+18
C00199711,#N/A,#N/A,HEALTH CARE SERVICE CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,B,N,M7,G2026,2.02607E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,6152026,5000,C00941575,H6MT01152,"FLINT, AARON",B7BF7344F539C4C9199C,2000534,,,4.07302E+18
C00570226,#N/A,#N/A,SEAL PAC SUPPORTING ELECTING AMERICAN LEADERS PAC,U,N,M4,G2026,2.02604E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,599012142,,,3032026,5000,C00941575,H6MT01152,"FLINT, AARON",B6C2F8610CC724A8388F,1970175,,,4.05272E+18
C00570226,#N/A,#N/A,SEAL PAC SUPPORTING ELECTING AMERICAN LEADERS PAC,U,N,M4,P2026,2.02604E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,599012142,,,3032026,5000,C00941575,H6MT01152,"FLINT, AARON",BE7990469BE4F47ABA2A,1970175,,,4.05272E+18
C00149104,#N/A,#N/A,CHS INC. POLITICAL ACTION COMMITTEE,B,N,M7,P2026,2.02607E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,599012142,,,6012026,5000,C00941575,H6MT01152,"FLINT, AARON",B9B78106E84193F0E62,1999957,,,4.08012E+18
C00089136,#N/A,#N/A,"ALTRIA GROUP,  INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)",B,N,M7,G2026,2.02607E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,6162026,1000,C00941575,H6MT01152,"FLINT, AARON",BD017F4BCC57B437096F,1999969,,,4.08012E+18
C00639229,#N/A,#N/A,AMERICAN REVIVAL PAC,U,N,M7,G2026,2.02607E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,6032026,5000,C00941575,H6MT01152,"FLINT, AARON",SB23.I11051,2000063,,,4.07312E+18
C00639229,#N/A,#N/A,AMERICAN REVIVAL PAC,U,A,M4,P2026,2.02607E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,3092026,5000,C00941575,H6MT01152,"FLINT, AARON",SB23.I10395,2003361,,,4.08012E+18
C00009985,#N/A,#N/A,NATIONAL ASSOCIATION OF BROADCASTERS POLITICAL ACTION COMMITTEE (NABPAC),B,N,M4,P2026,2.02604E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,3252026,2500,C00941575,H6MT01152,"FLINT, AARON",BEC2E29C14CB745EE91F,1970368,,,4.05282E+18
C00767640,#N/A,#N/A,RANGER PAC,U,N,M4,P2026,2.02604E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,599012142,,,3132026,5000,C00941575,H6MT01152,"FLINT, AARON",B0EA3F893BA3D4A8DAEF,1970145,,,4.05282E+18
C00010868,#N/A,#N/A,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),B,A,M7,P2026,2.02607E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,6012026,2500,C00941575,H6MT01152,"FLINT, AARON",B8B0864056B7B4DE2960,2000648,,,4.08032E+18
C00010868,#N/A,#N/A,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),B,A,M7,G2026,2.02607E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,6122026,2500,C00941575,H6MT01152,"FLINT, AARON",B8DBD01A6AF73432D844,2000648,,,4.08032E+18
C00028787,#N/A,#N/A,NATIONAL CATTLEMEN'S BEEF ASSOCIATION POLITICAL ACTION COMMITTEE (NCBA-PAC),B,N,M8,G2026,2.02608E+17,24K,CCM,FLINT FOR MONTANA,KALISPELL,MT,59901,,,7232026,5000,C00941575,H6MT01152,"FLINT, AARON",12394481,2004407,,,4.08212E+18
C00252940,#N/A,#N/A,LEAGUE OF CONSERVATION VOTERS ACTION FUND,B,N,M4,P2026,2.02604E+17,24K,ORG,"LEAGUE OF CONSERVATION VOTERS, INC.",WASHINGTON,DC,200051048,,,3252026,50,C00941708,S6MT00287,"BODNAR, SETH",500552937,1968738,,,4.05262E+18
C00252940,#N/A,#N/A,LEAGUE OF CONSERVATION VOTERS ACTION FUND,B,N,M6,P2026,2.02606E+17,24Z,ORG,"LEAGUE OF CONSERVATION VOTERS, INC.",WASHINGTON,DC,200051048,,,5122026,75,C00933473,H6MT01145,"BUSSE, RYAN",500561002,1984348,,,4.07122E+18
C00252940,#N/A,#N/A,LEAGUE OF CONSERVATION VOTERS ACTION FUND,B,N,M5,P2026,2.02605E+17,24K,ORG,"LEAGUE OF CONSERVATION VOTERS, INC.",WASHINGTON,DC,200051048,,,4082026,50,C00932822,H6MT01137,"FORSTAG, SAMUEL KELLEY",500557189,1976401,,,4.06122E+18
C00252940,#N/A,#N/A,LEAGUE OF CONSERVATION VOTERS ACTION FUND,B,N,M5,P2026,2.02605E+17,24K,ORG,"LEAGUE OF CONSERVATION VOTERS, INC.",WASHINGTON,DC,200051048,,,4092026,50,C00924258,H0MT00116,"RAINS, MATTHEW",500557191,1976401,,,4.06122E+18
C00252940,#N/A,#N/A,LEAGUE OF CONSERVATION VOTERS ACTION FUND,B,N,M5,P2026,2.02605E+17,24K,ORG,"LEAGUE OF CONSERVATION VOTERS, INC.",WASHINGTON,DC,200051048,,,4092026,50,C00902395,H6MT01103,"CLEVELAND, RUSSELL TYLER",500557192,1976401,,,4.06122E+18
C00252940,#N/A,#N/A,LEAGUE OF CONSERVATION VOTERS ACTION FUND,B,N,M5,P2026,2.02605E+17,24K,ORG,"LEAGUE OF CONSERVATION VOTERS, INC.",WASHINGTON,DC,200051048,,,4142026,50,C00933473,H6MT01145,"BUSSE, RYAN",500557194,1976401,,,4.06122E+18
C00005157,#N/A,#N/A,INTERNATIONAL BROTHERHOOD OF BOILERMAKERS CAMPAIGN ASSISTANCE FUND,B,N,M6,P2026,2.02606E+17,24K,CCM,LUX FOR MONTANA,GREAT FALLS,MT,59406,,,5182026,5000,C00913327,H6MT02143,"LUX, SAM",B924017,1983930,,,4.07012E+18
C00195024,#N/A,#N/A,MARYLAND ASSOCIATION FOR CONCERNED CITIZENS POLITICAL ACTION COMMITTEE,U,N,Q2,P2026,2.02607E+17,24K,CCM,MATT RAINS FOR MONTANA,MISSOULA,MT,59806,,,4172026,2000,C00924258,H0MT00116,"RAINS, MATTHEW",SB23.7278,1994838,,,4.07272E+18
C00527663,#N/A,#N/A,MONTPAC-MONTANA MEDICAL ASSOCIATION (MMA),U,N,Q2,P2026,2.02607E+17,24K,CAN,"OLSZEWSKI, ALBERT",KALISPELL,MT,599041243,,,5122026,250,C00783381,H2MT02084,"OLSZEWSKI, ALBERT",SB23.6373,1988314,,,4.07142E+18
C00545202,#N/A,#N/A,THE CENTER FOR FREETHOUGHT EQUALITY PAC,U,N,12P,P2026,2.02605E+17,24K,CCM,RYAN BUSSE FOR MONTANA,MISSOULA,MT,50806,,,5112026,1000,C00933473,H6MT01145,"BUSSE, RYAN",B923547,1978324,,,4.06172E+18
C00252940,#N/A,#N/A,LEAGUE OF CONSERVATION VOTERS ACTION FUND,B,N,M6,P2026,2.02606E+17,24K,CCM,RYAN BUSSE FOR MONTANA,MISSOULA,MT,598061046,,,5152026,4800,C00933473,H6MT01145,"BUSSE, RYAN",500561026,1984348,,,4.07122E+18
